"pa_id","a_id","Typ","von","bis"
"4","1253","Mitglied","1978-11-16","1982-10-19"
"4","1253","Mitglied","1982-10-27","1983-04-20"
"8","1253","Mitglied","1974-11-19","1978-10-29"
"10","1253","stv. Mitglied","1990-07-20","1990-10-23"
"39","1253","Mitglied","1986-11-12","1990-10-23"
"44","1253","Mitglied","1974-12-10","1978-10-29"
"73","1253","Mitglied","1974-11-19","1978-10-29"
"94","1253","Mitglied","1980-10-30","1981-04-08"
"133","1253","Mitglied","1982-04-01","1982-09-13"
"43","1254","Mitglied","2008-12-04","2011-06-08"
"154","1254","Mitglied","2008-12-04","2009-11-02"
"195","1254","Mitglied","2009-11-03","2013-10-06"
"195","1254","Mitglied","2013-11-06","2013-11-06"
"26","1255","Mitglied","1946-07-15","1946-10-26"
"74","1255","Mitglied","1946-12-16","1950-11-26"
"100","1255","Mitglied","1947-01-29","1950-11-26"
"231","1255","Mitglied","1949-04-07","1950-11-26"
"247","1255","Mitglied","1949-01-19","1950-11-26"
"284","1255","Mitglied","1949-05-03","1950-11-26"
"9","1256","Mitglied","1962-12-07","1966-12-01"
"23","1256","Mitglied","1966-12-02","1970-12-02"
"42","1256","Mitglied","1966-12-02","1970-12-02"
"176","1256","Mitglied","1967-03-01","1970-12-02"
"288","1256","Mitglied","1967-03-01","1970-12-02"
"2","1257","Mitglied","1974-11-12","1978-10-29"
"2","1257","Mitglied","1978-10-30","1982-10-19"
"2","1257","Mitglied","1982-10-20","1986-10-21"
"2","1257","Mitglied","1986-11-12","1989-04-26"
"7","1257","Mitglied","1970-12-03","1974-11-11"
"9","1257","Mitglied","1970-12-03","1974-11-11"
"10","1257","Mitglied","1978-09-20","1978-10-29"
"10","1257","Mitglied","1982-07-23","1982-10-19"
"10","1257","Mitglied","1986-07-24","1986-10-21"
"10","1257","Mitglied","1994-07-21","1994-10-14"
"10","1257","stv. Mitglied","1998-07-09","1998-09-27"
"10","1257","Vorsitzender","1990-10-10","1990-10-23"
"11","1257","Mitglied","1993-07-15","1994-10-14"
"14","1257","Mitglied","1986-12-10","1990-10-23"
"55","1257","Vorsitzender","1993-11-24","1994-07-14"
"64","1257","Mitglied","1986-10-22","1990-10-23"
"64","1257","Mitglied","1990-10-24","1990-10-30"
"73","1257","Stellvertr. Vorsitzender","1974-11-19","1978-10-29"
"73","1257","Stellvertr. Vorsitzender","1978-11-14","1982-10-19"
"73","1257","Stellvertr. Vorsitzender","1982-10-20","1986-10-21"
"73","1257","Stellvertr. Vorsitzender","1986-11-12","1990-10-23"
"81","1257","Mitglied","1987-03-17","1987-03-17"
"95","1257","stv. Mitglied","1978-12-13","1982-10-19"
"95","1257","stv. Mitglied","1982-11-18","1986-10-21"
"115","1257","Vertreter","1990-07-20","1990-10-23"
"118","1257","Mitglied","1976-10-26","1977-02-15"
"133","1257","stv. Mitglied","1982-04-01","1982-09-13"
"133","1257","stv. Mitglied","1983-02-09","1985-03-28"
"134","1257","stv. Mitglied","1983-02-09","1985-03-28"
"148","1257","Stv. Fraktionsvorsitzender","1988-11-09","1990-10-23"
"170","1257","Vorsitzender","1980-02-28","1982-03-04"
"174","1257","Vorsitzender","1989-10-12","1990-07-19"
"207","1257","Mitglied","1993-07-15","1994-10-14"
"208","1257","Vorsitzender","1994-11-10","1998-09-27"
"208","1257","Vorsitzender","1998-10-29","2003-10-05"
"224","1257","Vorsitzender","1993-07-13","1994-10-14"
"285","1257","Mitglied","1994-11-10","1995-01-25"
"2","1258","Mitglied","1974-11-19","1978-10-29"
"2","1258","Mitglied","1978-10-30","1982-10-19"
"2","1258","Mitglied","1982-10-20","1986-10-21"
"2","1258","Mitglied","1986-11-12","1990-10-23"
"2","1258","Mitglied","1990-10-30","1994-10-14"
"7","1258","Mitglied","1974-11-19","1978-10-29"
"7","1258","Mitglied","1982-10-20","1986-10-21"
"7","1258","Mitglied","1986-11-12","1990-10-23"
"9","1258","Mitglied","1970-12-03","1974-11-11"
"22","1258","Mitglied","1982-07-23","1982-10-19"
"22","1258","Mitglied","1994-07-21","1994-10-14"
"23","1258","Mitglied","1970-12-03","1974-11-11"
"64","1258","Mitglied","1970-12-03","1974-11-11"
"64","1258","Mitglied","1978-10-30","1982-10-19"
"64","1258","Mitglied","1982-10-20","1986-10-21"
"64","1258","Mitglied","1986-10-22","1990-10-23"
"64","1258","Mitglied","1990-10-24","1994-10-14"
"81","1258","stv. Mitglied","1994-05-23","1994-05-23"
"172","1258","Mitglied","1982-11-18","1986-10-21"
"186","1258","stv. Mitglied","1989-03-17","1989-10-11"
"227","1258","Mitglied","1974-11-19","1978-10-29"
"227","1258","Mitglied","1978-12-13","1982-10-19"
"43","1259","Mitglied","2010-12-01","2011-12-05"
"153","1259","Stv. Fraktionsvorsitzende","2013-03-20","2013-10-07"
"195","1259","Mitglied","2008-12-04","2013-10-06"
"2","1260","Mitglied","1966-12-02","1970-12-02"
"7","1260","Mitglied","1958-12-04","1962-12-06"
"7","1260","Mitglied","1962-12-07","1966-12-01"
"9","1260","Mitglied","1958-12-04","1962-12-06"
"10","1260","Mitglied","1962-10-23","1962-12-06"
"10","1260","Mitglied","1970-10-01","1970-12-02"
"74","1260","Mitglied","1962-12-07","1966-12-01"
"2","1261","Mitglied","1955-01-12","1958-12-03"
"20","1261","Mitglied","1946-12-16","1950-11-26"
"20","1261","Mitglied","1950-11-27","1954-12-12"
"21","1261","Mitglied","1948-04-01","1950-11-26"
"22","1261","Mitglied","1947-01-29","1947-01-29"
"22","1261","stv. Mitglied","1950-11-27","1950-11-27"
"26","1261","Mitglied","1946-07-15","1946-10-26"
"169","1261","Mitglied","1946-02-26","1946-06-30"
"183","1261","Mitglied","1947-01-31","1950-11-26"
"213","1261","Mitglied","1946-07-15","1946-10-26"
"18","1262","Mitglied","1988-07-13","1990-10-23"
"2","1263","Mitglied","1957-10-24","1958-12-03"
"2","1263","Mitglied","1958-12-04","1961-10-31"
"23","1263","Mitglied","1955-01-13","1957-10-24"
"24","1263","Mitglied","1955-11-24","1957-10-24"
"79","1263","Mitglied","1956-12-01","1958-12-03"
"83","1263","stv. Mitglied","1955-03-17","1958-12-03"
"141","1263","Mitglied","1957-10-24","1958-12-03"
"41","1264","stv.Vorsitzender","1957-04-01","1958-12-03"
"385","1264","Mitglied","1956-01-31","1958-12-03"
"20","1265","Schriftführer","1947-10-06","1950-11-26"
"20","1265","Vorsitzender","1950-02-09","1950-11-26"
"22","1265","Mitglied","1948-03-03","1948-03-03"
"22","1265","Vorsitzender","1950-02-08","1950-02-08"
"25","1265","Mitglied","1950-03-22","1950-11-26"
"26","1265","Mitglied","1946-07-15","1946-10-26"
"30","1265","Mitglied","1947-07-17","1950-11-26"
"31","1265","Mitglied","1946-12-16","1950-11-26"
"64","1265","Mitglied","1946-12-16","1950-11-26"
"69","1265","Vorsitzender","1946-12-16","1950-11-26"
"81","1265","Mitglied","1949-08-26","1949-08-26"
"100","1265","Mitglied","1949-10-07","1950-11-26"
"104","1265","Vorsitzender","1949-07-26","1950-11-26"
"126","1265","stv.Vorsitzender","1948-04-28","1949-10-13"
"167","1265","Vorsitzender","1946-12-16","1950-11-26"
"183","1265","Mitglied","1947-01-31","1950-11-26"
"231","1265","Vorsitzender","1949-04-07","1950-03-13"
"232","1265","Vorsitzender","1949-05-03","1950-11-26"
"263","1265","Mitglied","1949-05-03","1950-11-26"
"282","1265","Mitglied","1946-12-16","1950-11-26"
"288","1265","Mitglied","1947-05-03","1950-11-26"
"342","1265","Vorsitzender","1950-03-28","1950-11-26"
"9","1266","Mitglied","1966-12-02","1970-12-02"
"22","1266","stv. Mitglied","1974-10-29","1974-11-11"
"30","1266","stv. Mitglied","1971-01-27","1974-11-11"
"40","1266","Mitglied","1966-12-02","1970-12-02"
"40","1266","Mitglied","1970-12-03","1974-11-11"
"51","1266","Mitglied","1970-12-03","1974-11-11"
"73","1266","Mitglied","1966-12-02","1970-12-02"
"81","1266","stv. Mitglied","1974-03-27","1974-03-27"
"1","1267","Mitglied","1977-05-10","1978-10-29"
"5","1267","1. Schriftführer","1963-09-30","1964-10-28"
"8","1267","Mitglied","1966-12-02","1970-12-02"
"10","1267","Mitglied","1978-09-20","1978-10-29"
"22","1267","Mitglied","1974-10-29","1974-11-11"
"23","1267","Mitglied","1962-12-07","1966-12-01"
"42","1267","Mitglied","1977-05-10","1978-10-29"
"51","1267","Mitglied","1966-12-02","1974-11-11"
"4","1268","Mitglied","1994-11-10","1998-09-27"
"4","1268","Mitglied","1998-10-28","2003-10-05"
"4","1268","Mitglied","2003-11-04","2008-10-19"
"4","1268","Mitglied","2013-05-02","2013-10-06"
"4","1268","Mitglied","2013-11-06","2013-11-06"
"4","1268","Vorsitzender","2008-12-04","2013-05-01"
"6","1268","Mitglied","1990-10-30","1994-10-14"
"18","1268","Mitglied","1990-11-19","2003-10-05"
"43","1268","Mitglied","1990-10-30","1994-10-14"
"64","1268","Mitglied","1998-11-11","2003-10-05"
"64","1268","stv. Mitglied","1994-11-10","1998-09-27"
"121","1268","stv. Mitglied","1991-10-23","1994-07-13"
"172","1268","Mitglied","1990-11-19","1994-10-14"
"4","1269","Mitglied","2008-12-04","2013-10-06"
"4","1269","Vorsitzender","2013-11-06","2013-11-06"
"6","1269","Mitglied","2003-11-04","2008-10-19"
"60","1269","Mitglied","2003-11-04","2008-10-19"
"10","1270","stv. Mitglied","1978-09-20","1978-10-29"
"10","1270","stv. Mitglied","1982-07-23","1982-10-19"
"10","1270","stv. Mitglied","1986-07-24","1986-10-21"
"14","1270","Mitglied","1972-12-12","1974-11-12"
"14","1270","Mitglied","1974-11-12","1978-10-29"
"51","1270","Mitglied","1970-12-03","1974-11-11"
"51","1270","Mitglied","1974-11-12","1978-10-29"
"51","1270","Vorsitzender","1978-06-06","1978-10-29"
"51","1270","Vorsitzender","1978-10-30","1982-10-19"
"51","1270","Vorsitzender","1982-10-20","1986-10-21"
"51","1270","Vorsitzender","1986-11-12","1990-10-23"
"51","1270","Vorsitzender","1990-10-30","1994-10-14"
"55","1270","stv. Mitglied","1993-11-24","1994-07-14"
"56","1270","stv. Mitglied","1994-02-24","1994-07-14"
"64","1270","stv. Mitglied","1978-10-30","1982-10-19"
"118","1270","stv.Vorsitzender","1976-10-26","1977-02-15"
"192","1270","stv. Mitglied","1986-01-23","1986-07-23"
"193","1270","Mitglied","1991-06-13","1994-10-14"
"8","1271","Mitglied","1958-12-04","1960-10-10"
"11","1271","Mitglied","1958-12-04","1960-10-10"
"72","1271","Mitglied","1955-01-12","1955-06-24"
"72","1271","Mitglied","1955-11-27","1958-12-03"
"79","1271","Mitglied","1956-12-01","1957-04-01"
"22","1272","Mitglied","1947-01-29","1947-01-29"
"22","1272","Mitglied","1950-11-27","1950-11-27"
"26","1272","Mitglied","1946-07-15","1946-10-26"
"31","1272","Mitglied","1947-01-29","1950-11-26"
"126","1272","Mitglied","1948-04-28","1950-11-26"
"144","1272","Mitglied","1947-01-29","1950-11-26"
"168","1272","Mitglied","1950-11-27","1954-12-12"
"248","1272","Mitglied","1950-01-12","1950-11-26"
"309","1272","Mitglied","1949-06-24","1950-11-26"
"316","1272","Mitglied","1949-05-11","1950-11-26"
"48","1273","Mitglied","2013-11-06","2013-11-06"
"49","1273","Mitglied","2014-07-01","2014-07-01"
"87","1273","Mitglied","2013-12-04","2013-12-04"
"175","1273","Mitglied","2013-11-06","2013-11-06"
"7","1274","Mitglied","1946-12-16","1950-11-26"
"8","1274","Mitglied","1947-01-29","1950-11-26"
"22","1274","Mitglied","1947-01-29","1947-01-29"
"26","1274","Mitglied","1946-07-15","1946-10-26"
"225","1274","Mitglied","1946-07-15","1946-10-26"
"226","1274","Mitglied","1946-07-15","1946-10-26"
"391","1274","stv. Mitglied","1946-12-16","1950-11-26"
"16","1275","Mitglied","2013-11-06","2013-11-06"
"46","1275","Mitglied","2013-11-06","2013-11-06"
"2","1276","Mitglied","1955-01-13","1962-12-06"
"23","1276","Mitglied","1950-11-27","1954-12-12"
"74","1276","Mitglied","1947-01-29","1950-11-26"
"74","1276","Mitglied","1950-11-27","1954-12-12"
"74","1276","Mitglied","1955-01-13","1957-04-01"
"109","1276","Mitglied","1949-06-27","1950-11-26"
"140","1276","Mitglied","1950-11-27","1954-12-12"
"161","1276","Mitglied","1950-11-27","1954-12-12"
"231","1276","Mitglied","1949-04-07","1950-11-26"
"284","1276","Mitglied","1949-05-03","1950-11-26"
"288","1276","Mitglied","1947-05-03","1950-11-26"
"380","1276","Mitglied","1947-10-01","1947-11-26"
"7","1277","Mitglied","1950-11-27","1954-12-12"
"25","1277","Mitglied","1950-11-27","1954-12-12"
"33","1277","Mitglied","1950-11-27","1954-12-12"
"77","1277","Mitglied","1950-11-27","1954-12-12"
"81","1277","Mitglied","1949-08-26","1949-08-26"
"201","1277","Mitglied","1950-11-27","1954-12-12"
"10","1278","stv. Mitglied","1978-09-20","1978-10-29"
"10","1278","stv. Mitglied","1982-07-23","1982-10-19"
"23","1278","Mitglied","1974-11-19","1978-10-29"
"23","1278","Mitglied","1978-10-30","1982-10-19"
"23","1278","Mitglied","1982-10-20","1986-10-21"
"63","1278","Stv. Fraktionsvorsitzender","1978-10-30","1990-10-23"
"64","1278","stv. Mitglied","1978-10-30","1982-10-19"
"64","1278","stv. Mitglied","1982-10-20","1986-10-21"
"73","1278","Mitglied","1978-10-30","1982-10-19"
"73","1278","Mitglied","1987-05-21","1987-05-21"
"93","1278","Mitglied","1986-11-12","1987-05-21"
"122","1278","Mitglied","1986-12-10","1987-07-23"
"122","1278","Vertreter","1974-12-10","1978-10-29"
"122","1278","Vertreter","1984-07-25","1986-10-21"
"128","1278","stv. Mitglied","1977-01-27","1978-10-29"
"8","1279","Mitglied","1970-12-03","1971-12-14"
"9","1279","Mitglied","1970-12-03","1971-12-14"
"10","1280","stv. Mitglied","1966-11-09","1966-12-01"
"11","1280","Mitglied","1955-01-12","1957-04-01"
"71","1280","Mitglied","1955-01-13","1962-12-06"
"74","1280","Mitglied","1962-12-07","1966-12-01"
"81","1280","stv. Mitglied","1959-07-01","1959-07-01"
"4","1281","Mitglied","1998-10-28","2003-10-05"
"4","1281","Mitglied","2003-11-04","2008-10-19"
"20","1282","Mitglied","1950-02-09","1950-11-26"
"26","1282","Mitglied","1946-07-15","1946-10-26"
"32","1282","Mitglied","1947-02-20","1950-11-26"
"74","1282","Mitglied","1950-01-13","1950-11-26"
"75","1282","Mitglied","1950-01-13","1950-11-26"
"81","1282","Mitglied","1949-08-26","1949-08-26"
"169","1282","Mitglied","1946-02-26","1946-06-30"
"216","1282","Mitglied","1946-12-16","1950-11-26"
"5","1283","Schriftführer","2011-04-06","2011-12-04"
"46","1283","Mitglied","2008-12-04","2011-12-04"
"91","1283","Mitglied","2003-11-04","2008-10-19"
"195","1283","Mitglied","2003-11-04","2008-10-19"
"195","1283","Mitglied","2008-12-04","2011-12-04"
"267","1283","Mitglied","2007-11-07","2008-07-17"
"2","1284","Mitglied","1962-12-07","1970-12-02"
"8","1284","Mitglied","1950-11-27","1954-12-12"
"9","1284","Mitglied","1958-12-04","1962-12-06"
"10","1284","stv. Mitglied","1962-10-23","1962-12-06"
"10","1284","stv. Mitglied","1970-10-01","1970-12-02"
"33","1284","Mitglied","1950-11-27","1954-12-12"
"33","1284","Mitglied","1955-01-13","1957-04-01"
"39","1284","Mitglied","1957-10-24","1958-12-03"
"74","1284","Mitglied","1950-11-27","1954-12-12"
"74","1284","Mitglied","1955-01-13","1957-04-01"
"77","1284","Mitglied","1950-11-27","1954-12-12"
"100","1284","Mitglied","1949-07-08","1950-11-26"
"168","1284","Mitglied","1957-04-01","1958-12-03"
"168","1284","Mitglied","1958-12-04","1962-12-06"
"253","1284","Mitglied","1950-11-27","1954-12-12"
"253","1284","Mitglied","1955-07-21","1958-12-03"
"349","1284","Mitglied","1955-07-21","1958-12-03"
"16","1285","Mitglied","2003-11-04","2008-10-19"
"44","1285","Mitglied","1998-10-28","2003-10-05"
"88","1285","Mitglied","1998-10-28","2003-10-05"
"88","1285","Mitglied","2003-11-04","2008-10-19"
"124","1285","Mitglied","2000-11-11","2003-05-07"
"154","1285","Mitglied","2008-12-04","2013-10-06"
"172","1285","Mitglied","1998-11-26","2003-10-05"
"210","1285","Mitglied","2011-09-29","2013-10-06"
"246","1285","Mitglied","2006-05-19","2008-05-06"
"350","1285","Mitglied","2011-07-13","2011-09-28"
"11","1286","Mitglied","1987-07-24","1990-10-23"
"64","1286","stv. Mitglied","1986-10-22","1990-10-23"
"97","1286","Mitglied","1989-12-13","1990-07-19"
"337","1286","Vorsitzende","1986-10-22","1987-11-16"
"9","1287","Mitglied","1962-12-07","1966-12-01"
"18","1287","Mitglied","1967-05-09","1970-12-02"
"22","1287","Mitglied","1974-10-29","1974-11-11"
"23","1287","Mitglied","1966-12-02","1970-12-02"
"23","1287","Mitglied","1970-12-03","1974-11-11"
"23","1287","Mitglied","1974-11-19","1978-10-29"
"33","1287","Mitglied","1966-12-02","1970-12-02"
"33","1287","Mitglied","1970-12-03","1974-11-11"
"33","1287","Mitglied","1974-11-19","1978-10-29"
"64","1287","Mitglied","1970-12-03","1974-11-11"
"64","1287","Mitglied","1974-11-19","1978-10-29"
"71","1287","Mitglied","1961-10-11","1962-12-06"
"74","1287","Mitglied","1962-12-07","1966-12-01"
"81","1287","stv. Mitglied","1974-03-27","1974-03-27"
"89","1287","Mitglied","1974-11-12","1978-10-29"
"223","1287","Vertreter","1973-10-23","1974-11-11"
"2","1288","Mitglied","1961-01-12","1962-12-06"
"2","1288","Schriftführer","1961-04-20","1962-12-06"
"23","1288","Mitglied","1958-12-04","1961-01-12"
"30","1288","Mitglied","1955-02-15","1958-12-03"
"30","1288","Mitglied","1960-10-18","1962-12-06"
"30","1288","stv. Mitglied","1959-04-24","1960-10-17"
"31","1288","Mitglied","1950-11-27","1954-12-12"
"39","1288","Mitglied","1955-01-19","1958-12-03"
"69","1288","Mitglied","1953-04-16","1954-12-12"
"73","1288","Mitglied","1960-10-03","1962-05-03"
"140","1288","Mitglied","1950-11-27","1954-12-12"
"141","1288","Mitglied","1955-02-25","1958-12-03"
"167","1288","Mitglied","1955-02-10","1958-12-03"
"168","1288","Mitglied","1955-01-13","1957-11-07"
"176","1288","Mitglied","1959-03-06","1962-12-06"
"320","1288","Mitglied","1950-11-27","1954-12-12"
"323","1288","Fraktionsvorsitzender","1960-09-29","1962-05-02"
"7","1289","Mitglied","1968-11-12","1970-12-02"
"10","1289","Mitglied","1978-09-20","1978-10-29"
"11","1289","Mitglied","1970-12-03","1974-11-11"
"11","1289","Mitglied","1974-11-19","1978-10-29"
"11","1289","Mitglied","1978-10-30","1982-10-19"
"11","1289","Mitglied","1982-10-20","1986-10-21"
"13","1289","stv. Mitglied","1973-05-17","1974-11-11"
"13","1289","stv. Mitglied","1977-06-30","1978-10-29"
"13","1289","stv. Mitglied","1978-12-13","1982-10-19"
"13","1289","stv. Mitglied","1982-10-20","1986-10-21"
"13","1289","stv. Mitglied","1987-11-10","1990-10-23"
"22","1289","Mitglied","1982-07-23","1982-10-19"
"22","1289","Mitglied","1990-07-20","1990-10-23"
"35","1289","Mitglied","1969-06-10","1970-12-02"
"40","1289","stv.Vorsitzender","1986-11-12","1990-10-23"
"64","1289","stv. Mitglied","1974-11-12","1978-10-29"
"81","1289","Mitglied","1979-05-23","1979-05-23"
"130","1289","Mitglied","1971-01-26","1974-11-11"
"130","1289","Mitglied","1974-11-19","1978-10-29"
"130","1289","Mitglied","1978-12-13","1982-10-19"
"130","1289","Mitglied","1982-12-15","1986-10-21"
"130","1289","Mitglied","1986-12-10","1990-10-23"
"130","1289","Mitglied","1994-11-24","1998-09-27"
"265","1289","Vorsitzender","1974-11-19","1978-10-29"
"265","1289","Vorsitzender","1978-11-16","1982-10-19"
"265","1289","Vorsitzender","1982-10-20","1986-10-21"
"7","1290","Mitglied","1982-10-20","1986-10-21"
"11","1290","Mitglied","1982-10-20","1986-10-21"
"11","1290","Mitglied","1986-11-12","1990-10-23"
"11","1290","Mitglied","1990-10-30","1994-10-14"
"12","1290","Mitglied","1990-12-12","1994-10-14"
"22","1290","stv. Mitglied","1994-07-21","1994-10-14"
"39","1290","Mitglied","1986-11-12","1986-11-12"
"52","1290","Mitglied","1990-11-19","1994-10-14"
"53","1290","stv. Mitglied","1991-12-12","1993-03-18"
"81","1290","Mitglied","1994-05-23","1994-05-23"
"83","1290","Mitglied","1982-11-24","1986-10-21"
"89","1290","stv. Mitglied","1986-10-22","1990-10-23"
"93","1290","Mitglied","1990-10-30","1994-10-14"
"171","1290","Mitglied","1990-11-19","1994-10-14"
"252","1290","Mitglied","1986-03-19","1986-10-21"
"1","1291","Mitglied","1986-11-12","1988-01-15"
"8","1291","Mitglied","1974-11-19","1978-10-29"
"8","1291","Mitglied","1978-10-30","1982-10-19"
"8","1291","Mitglied","1982-10-20","1986-10-21"
"10","1291","stv. Mitglied","1982-07-23","1982-10-19"
"22","1291","Mitglied","1990-07-20","1990-10-23"
"51","1291","Mitglied","1988-01-15","1990-10-23"
"57","1291","Mitglied","1978-10-30","1982-10-19"
"64","1291","stv. Mitglied","1988-07-14","1990-10-23"
"73","1291","Mitglied","1974-11-19","1978-10-29"
"73","1291","Mitglied","1982-10-20","1986-10-21"
"86","1292","Mitglied","2013-11-06","2013-11-06"
"91","1292","Stellvertr. Vorsitzende","2008-12-04","2013-10-06"
